0.035573,0.039933,0.040953,0.032671,0.036635,0.035727,0.036892,0.0361,0.037463,0.037632
0.035574,0.039934,0.040954,0.032672,0.036636,0.035728,0.036893,0.036101,0.037464,0.037633
0.035582,0.039941,0.040961,0.03268,0.036643,0.035735,0.036901,0.036108,0.037472,0.03764
0.035602,0.039959,0.04098,0.032699,0.03666,0.035751,0.03692,0.036128,0.03749,0.037659
0.035639,0.039992,0.041015,0.032734,0.036691,0.035782,0.036957,0.036165,0.037526,0.037695
0.035697,0.040045,0.041069,0.03279,0.03674,0.035831,0.037014,0.036223,0.037581,0.037751
0.03578,0.040119,0.041146,0.032869,0.03681,0.035899,0.037095,0.036305,0.037659,0.037829
0.03589,0.040218,0.041248,0.032974,0.036903,0.03599,0.037202,0.036414,0.037763,0.037934
0.036028,0.040343,0.041376,0.033108,0.03702,0.036105,0.037338,0.036552,0.037894,0.038067
0.036198,0.040496,0.041532,0.03327,0.037164,0.036245,0.037504,0.03672,0.038055,0.038229
0.036399,0.040678,0.041717,0.033463,0.037335,0.03641,0.0377,0.036919,0.038246,0.038421
0.036632,0.04089,0.041931,0.033688,0.037533,0.036603,0.037929,0.037151,0.038469,0.038645
0.036898,0.041131,0.042174,0.033944,0.037759,0.036821,0.038189,0.037415,0.038722,0.0389
0.037197,0.041402,0.042447,0.034233,0.038014,0.037067,0.038481,0.037712,0.039008,0.039186
0.037528,0.041704,0.042748,0.034552,0.038297,0.037339,0.038804,0.038041,0.039325,0.039504
0.037892,0.042035,0.043078,0.034904,0.038607,0.037636,0.03916,0.038401,0.039673,0.039853
0.038288,0.042395,0.043436,0.035286,0.038945,0.03796,0.039545,0.038794,0.040052,0.040233
0.038714,0.042784,0.04382,0.035698,0.03931,0.038307,0.039961,0.039217,0.040461,0.040642
0.03917,0.0432,0.044231,0.03614,0.039701,0.038679,0.040406,0.039669,0.0409,0.041081
0.039655,0.043644,0.044667,0.03661,0.040116,0.039074,0.040879,0.04015,0.041366,0.041547
0.040167,0.044113,0.045126,0.037107,0.040557,0.039491,0.041378,0.040659,0.04186,0.04204
0.040707,0.044607,0.045608,0.03763,0.04102,0.03993,0.041904,0.041194,0.04238,0.042559
0.041271,0.045124,0.046112,0.038179,0.041506,0.040388,0.042453,0.041753,0.042925,0.043102
0.041859,0.045665,0.046635,0.038751,0.042013,0.040865,0.043026,0.042337,0.043493,0.043669
0.04247,0.046226,0.047178,0.039345,0.04254,0.04136,0.043621,0.042943,0.044084,0.044258
0.043102,0.046808,0.047739,0.039961,0.043086,0.041872,0.044236,0.04357,0.044697,0.044867
0.043754,0.047408,0.048316,0.040597,0.04365,0.0424,0.044871,0.044217,0.045329,0.045496
0.044425,0.048026,0.048909,0.041251,0.04423,0.042942,0.045523,0.044882,0.04598,0.046143
0.045113,0.048661,0.049516,0.041922,0.044826,0.043498,0.046192,0.045564,0.046648,0.046807
0.045816,0.049311,0.050135,0.042609,0.045437,0.044066,0.046876,0.046262,0.047332,0.047486
0.046534,0.049975,0.050766,0.043311,0.04606,0.044646,0.047574,0.046974,0.048031,0.04818
0.047265,0.050651,0.051408,0.044027,0.046696,0.045236,0.048285,0.047699,0.048743,0.048886
0.048008,0.05134,0.05206,0.044754,0.047343,0.045835,0.049007,0.048436,0.049468,0.049604
0.048761,0.052039,0.052719,0.045492,0.048,0.046442,0.04974,0.049183,0.050203,0.050333
0.049524,0.052747,0.053386,0.04624,0.048667,0.047057,0.050481,0.049939,0.050949,0.05107
0.050295,0.053464,0.05406,0.046997,0.049341,0.047679,0.05123,0.050704,0.051703,0.051817
0.051073,0.054187,0.054739,0.047761,0.050022,0.048305,0.051986,0.051476,0.052464,0.05257
