0.035077,0.040953,0.041142,0.032931,0.035213,0.033618,0.037632,0.036245,0.035839,0.03545
0.035818,0.041742,0.041918,0.033661,0.035974,0.034403,0.038411,0.037,0.036631,0.036246
0.039223,0.045374,0.045376,0.037011,0.03946,0.037929,0.041937,0.040472,0.040277,0.039895
0.045014,0.051567,0.051091,0.042705,0.045379,0.043796,0.047847,0.046384,0.046491,0.046094
0.052071,0.059119,0.057897,0.049639,0.052577,0.050815,0.054955,0.053597,0.054066,0.053626
0.059397,0.066954,0.064845,0.056834,0.060037,0.058,0.062253,0.061096,0.061914,0.061408
0.066337,0.074355,0.07136,0.063645,0.067089,0.064742,0.069104,0.068209,0.069313,0.068732
0.072539,0.080942,0.077165,0.069728,0.073381,0.070738,0.075188,0.074578,0.075877,0.075221
0.077867,0.086564,0.082169,0.074951,0.078777,0.07589,0.080394,0.08006,0.081457,0.080734
0.082314,0.091218,0.08639,0.079307,0.083274,0.080213,0.084732,0.084649,0.08605,0.085274
0.085944,0.094976,0.089896,0.082858,0.08694,0.083778,0.088278,0.088406,0.089731,0.088917
0.088852,0.097945,0.092775,0.085699,0.089873,0.08668,0.091129,0.091428,0.092611,0.091776
0.091141,0.10024,0.095117,0.087931,0.092179,0.089016,0.093388,0.093819,0.094809,0.093966
0.092909,0.10198,0.097007,0.08965,0.093958,0.090876,0.095153,0.095678,0.09644,0.095602
0.094246,0.10325,0.098518,0.090946,0.095303,0.092341,0.09651,0.097096,0.097607,0.096783
0.095229,0.10414,0.099715,0.091893,0.096291,0.093479,0.097531,0.098152,0.098397,0.097595
0.095923,0.10474,0.10065,0.092557,0.096989,0.09435,0.098279,0.098912,0.098884,0.098111
0.096383,0.10509,0.10138,0.092991,0.097452,0.095001,0.098805,0.099432,0.09913,0.09839
0.096655,0.10524,0.10192,0.093239,0.097726,0.095473,0.099152,0.099757,0.099184,0.098481
0.096774,0.10524,0.10233,0.093338,0.097848,0.095798,0.099354,0.099925,0.099086,0.098423
0.096772,0.10512,0.10261,0.093318,0.097847,0.096004,0.099438,0.099967,0.09887,0.098247
0.096671,0.1049,0.10279,0.093201,0.097749,0.096114,0.099428,0.099908,0.09856,0.097979
0.096493,0.1046,0.1029,0.093008,0.097573,0.096144,0.099343,0.099767,0.098178,0.097639
0.096252,0.10425,0.10294,0.092754,0.097336,0.09611,0.099197,0.099561,0.09774,0.097243
0.095962,0.10385,0.10292,0.092452,0.097049,0.096025,0.099003,0.099304,0.097259,0.096804
0.095633,0.10341,0.10286,0.092111,0.096723,0.095897,0.098769,0.099005,0.096745,0.096332
0.095273,0.10294,0.10277,0.091742,0.096368,0.095735,0.098505,0.098675,0.096207,0.095835
